,Date,price,upper_channel,lower_channel,high,low
1555,1999-03-02 00:00:00-05:00,23.02584648132324,27.268723903858664,21.07876978165064,23.887983770695463,22.8805424437886
1556,1999-03-03 00:00:00-05:00,23.190519332885746,27.268723903858664,21.07876978165064,23.35519720617691,22.793355050242337
1557,1999-03-04 00:00:00-05:00,23.597368240356445,27.268723903858664,21.07876978165064,23.791106895860192,22.95803067719408
1558,1999-03-05 00:00:00-05:00,24.01391220092773,27.268723903858664,21.07876978165064,24.081720746876297,23.73299108199796
1559,1999-03-08 00:00:00-05:00,24.643558502197266,27.268723903858664,21.07876978165064,24.67988450234791,24.02359476629293
1560,1999-03-09 00:00:00-05:00,25.07947540283203,27.268723903858664,21.07876978165064,25.534761360318747,24.75980653906476
1561,1999-03-10 00:00:00-05:00,25.01165580749512,27.268723903858664,21.07876978165064,25.18602056525457,24.67261322296284
1562,1999-03-11 00:00:00-05:00,25.0213565826416,27.268723903858664,21.07876978165064,25.50570339995948,24.69200074686545
1563,1999-03-12 00:00:00-05:00,24.827617645263672,27.268723903858664,21.911852209317267,25.224782032097774,24.304523086994365
1564,1999-03-15 00:00:00-05:00,25.709125518798828,27.268723903858664,21.911852209317267,25.72849938882053,24.469197837409887
1565,1999-03-16 00:00:00-05:00,26.20315933227539,27.268723903858664,22.316279354062743,26.34846335814753,25.45726533279842
1566,1999-03-17 00:00:00-05:00,25.90286445617676,27.268723903858664,22.316279354062743,26.26128105485983,25.8447428455795
1567,1999-03-18 00:00:00-05:00,26.72625160217285,27.268723903858664,22.316279354062743,26.745625470677503,25.75755817694005
1568,1999-03-19 00:00:00-05:00,26.53252220153809,27.268723903858664,22.316279354062743,26.987808270713806,26.32909651105532
1569,1999-03-22 00:00:00-05:00,26.78438186645508,27.268723903858664,22.316279354062743,27.113737737507325,26.65845168046451
1570,1999-03-23 00:00:00-05:00,25.8156852722168,27.268723903858664,22.316279354062743,26.98780456600225,25.76725059065541
1571,1999-03-24 00:00:00-05:00,26.542192459106445,27.268723903858664,22.316279354062743,26.62937484309621,25.282891357032053
1572,1999-03-25 00:00:00-05:00,27.88867950439453,27.90805336997591,22.316279354062743,27.90805336997591,26.735934502302506
1573,1999-03-26 00:00:00-05:00,27.60777282714844,27.95650258917557,22.316279354062743,27.95650258917557,27.239669189453124
1574,1999-03-29 00:00:00-05:00,28.634571075439453,28.71206653166527,22.316279354062743,28.71206653166527,27.23965286337474
1575,1999-03-30 00:00:00-05:00,28.82832145690918,28.98331243248396,22.316279354062743,28.98331243248396,28.595834993547008
1576,1999-03-31 00:00:00-05:00,27.78211784362793,29.332026788879137,22.316279354062743,29.332026788879137,27.62712694910281
1577,1999-04-01 00:00:00-05:00,28.731433868408203,29.332026788879137,22.316279354062743,28.78955544737329,27.980696806775825
1578,1999-04-05 00:00:00-04:00,29.428895950317383,29.45311327746544,22.316279354062743,29.45311327746544,28.983297130793154
1579,1999-04-06 00:00:00-04:00,29.15766906738281,29.642015729631694,22.316279354062743,29.642015729631694,28.905808803013397
1580,1999-04-07 00:00:00-04:00,28.925180435180664,29.642015729631694,22.316279354062743,29.44827479000309,28.285842890397703
1581,1999-04-08 00:00:00-04:00,29.312667846679688,29.642015729631694,22.316279354062743,29.33204171835628,28.20835716111409
1582,1999-04-09 00:00:00-04:00,29.21581077575684,29.642015729631694,22.316279354062743,29.448297333654107,28.82833317926139
1583,1999-04-12 00:00:00-04:00,28.82832145690918,29.642015729631694,22.316279354062743,29.022060176377654,28.324600786291143
1584,1999-04-13 00:00:00-04:00,27.937116622924805,29.642015729631694,22.316279354062743,28.867062252536726,27.64650861367108
1585,1999-04-14 00:00:00-04:00,26.61968994140625,29.642015729631694,22.316279354062743,28.24709456664506,26.61968994140625
1586,1999-04-15 00:00:00-04:00,27.54964256286621,29.642015729631694,22.316279354062743,27.85962447637244,25.99973299533506
1587,1999-04-16 00:00:00-04:00,26.8521671295166,29.642015729631694,22.434943438277237,27.627121447828767,26.61968083402295
1588,1999-04-19 00:00:00-04:00,25.108537673950195,29.642015729631694,22.434943438277237,27.317159043418037,24.91479895733021
1589,1999-04-20 00:00:00-04:00,25.767240524291992,29.642015729631694,22.793355050242337,26.038474635074014,24.79854727149906
1590,1999-04-21 00:00:00-04:00,25.418506622314453,29.642015729631694,22.793355050242337,25.57349751635296,24.798543046160443
1591,1999-04-22 00:00:00-04:00,26.32909202575684,29.642015729631694,22.793355050242337,26.425961385675,25.84474522616602
1592,1999-04-23 00:00:00-04:00,26.658451080322266,29.642015729631694,22.793355050242337,26.968433069628336,25.728505112404047
1593,1999-04-26 00:00:00-04:00,27.27840805053711,29.642015729631694,22.793355050242337,27.569016090848223,26.890930663455613
1594,1999-04-27 00:00:00-04:00,26.038469314575195,29.642015729631694,22.793355050242337,27.51088275795891,26.01909545347804
1595,1999-04-28 00:00:00-04:00,25.457263946533203,29.642015729631694,22.793355050242337,26.813434780823403,25.331333797634827
1596,1999-04-29 00:00:00-04:00,25.43788719177246,29.642015729631694,22.95803067719408,25.941607730223403,24.92447971988977
1597,1999-04-30 00:00:00-04:00,25.205411911010746,29.642015729631694,23.73299108199796,25.960993052078702,24.75981277653477
1598,1999-05-03 00:00:00-04:00,24.759801864624023,29.642015729631694,24.02359476629293,25.263522403340943,24.35295066027574
1599,1999-05-04 00:00:00-04:00,24.197959899902344,29.642015729631694,24.10109056483468,25.360391920714303,24.10109056483468
1600,1999-05-05 00:00:00-04:00,24.527320861816406,29.642015729631694,23.69424440284476,24.759807315482917,23.69424440284476
1601,1999-05-06 00:00:00-04:00,24.15921211242676,29.642015729631694,23.69424440284476,25.147279327930978,24.02359504363206
1602,1999-05-07 00:00:00-04:00,24.50795555114746,29.642015729631694,23.69424440284476,24.914806987174416,24.17859962674469
1603,1999-05-10 00:00:00-04:00,24.70168685913086,29.642015729631694,23.69424440284476,24.95354719573376,24.256087802064187
1604,1999-05-11 00:00:00-04:00,24.759801864624023,29.642015729631694,23.69424440284476,25.113374935069555,24.62418479650793
1605,1999-05-12 00:00:00-04:00,24.95353889465332,29.642015729631694,23.69424440284476,25.10852981946483,24.566061582624545
1606,1999-05-13 00:00:00-04:00,24.527320861816406,29.642015729631694,23.69424440284476,25.341023449649175,24.527320861816406
1607,1999-05-14 00:00:00-04:00,23.829858779907227,29.642015729631694,23.69424440284476,24.77917835731817,23.75236330420021
1608,1999-05-17 00:00:00-04:00,24.527320861816406,29.642015729631694,23.69424440284476,24.662937959788536,23.86860924309464
1609,1999-05-18 00:00:00-04:00,24.391691207885746,29.642015729631694,23.69424440284476,24.876037737033595,24.159204873894776
1610,1999-05-19 00:00:00-04:00,24.58544158935547,29.642015729631694,23.69424440284476,24.75980642332253,23.946103864809583
1611,1999-05-20 00:00:00-04:00,24.3142032623291,29.642015729631694,23.69424440284476,24.79854994086155,24.2948293951878
1612,1999-05-21 00:00:00-04:00,24.0429744720459,29.642015729631694,23.69424440284476,24.488573515444006,23.86860962897707
1613,1999-05-24 00:00:00-04:00,23.94610595703125,29.642015729631694,23.57800238649436,24.13984467836645,23.57800238649436
1614,1999-05-25 00:00:00-04:00,23.636127471923828,29.642015729631694,23.57800238649436,24.56607347081919,23.59737972196985
1615,1999-05-26 00:00:00-04:00,24.33358192443848,29.642015729631694,23.403636118408983,24.33358192443848,23.403636118408983
1616,1999-05-27 00:00:00-04:00,24.294832229614254,29.642015729631694,23.403636118408983,24.624188009441568,24.023598057991773
1617,1999-05-28 00:00:00-04:00,25.01165580749512,29.642015729631694,23.403636118408983,25.06977739341493,24.21732746659093
1618,1999-06-01 00:00:00-04:00,24.33358192443848,29.642015729631694,23.403636118408983,25.0310412789606,24.31420805347953
1619,1999-06-02 00:00:00-04:00,24.3142032623291,29.642015729631694,23.403636118408983,24.372324863752997,23.636117912383668
1620,1999-06-03 00:00:00-04:00,23.67486572265625,29.642015729631694,23.403636118408983,24.46919427799905,23.59737025384232
1621,1999-06-04 00:00:00-04:00,24.662935256958008,29.642015729631694,23.403636118408983,24.701682994989365,23.7911111512525
1622,1999-06-07 00:00:00-04:00,24.87604522705078,29.642015729631694,23.403636118408983,25.12790549804117,24.54668948806335
