Date,price,SMA20,SMA50,live_pos
2016-06-01 00:00:00-04:00,47.6340446472168,45.9507474899292,47.313744354248044,100000
2016-06-02 00:00:00-04:00,47.30057144165039,46.08397884368897,47.29185256958008,100000
2016-06-03 00:00:00-04:00,46.678672790527344,46.18298168182373,47.25931297302246,100000
2016-06-06 00:00:00-04:00,46.985107421875,46.277168083190915,47.228605880737305,100000
2016-06-07 00:00:00-04:00,46.95808029174805,46.38432388305664,47.20935188293457,100000
2016-06-08 00:00:00-04:00,46.90400695800781,46.4462610244751,47.16807243347168,100000
2016-06-09 00:00:00-04:00,46.52544403076172,46.48792705535889,47.1131356048584,100000
2016-06-10 00:00:00-04:00,46.399269104003906,46.502698516845705,47.05245300292969,100000
2016-06-13 00:00:00-04:00,45.19150924682617,46.47632598876953,46.96152893066406,100000
2016-06-14 00:00:00-04:00,44.912109375,46.40241889953613,46.867522735595706,100000
2016-06-15 00:00:00-04:00,44.78592300415039,46.36546516418457,46.786566467285155,100000
2016-06-16 00:00:00-04:00,45.41683578491211,46.346537017822264,46.7082039642334,100000
2016-06-17 00:00:00-04:00,45.1825065612793,46.33797492980957,46.63696968078613,100000
2016-06-20 00:00:00-04:00,45.12843322753906,46.31318950653076,46.56536994934082,100000
2016-06-21 00:00:00-04:00,46.137882232666016,46.365464973449704,46.515928421020504,100000
2016-06-22 00:00:00-04:00,45.95760726928711,46.33842525482178,46.45679489135742,100000
2016-06-23 00:00:00-04:00,46.78682327270508,46.328961563110354,46.40171524047852,100000
2016-06-24 00:00:00-04:00,44.912109375,46.23612689971924,46.30896202087402,100000
2016-06-27 00:00:00-04:00,43.65028381347656,46.06082305908203,46.18578125,100000
2016-06-28 00:00:00-04:00,44.56059265136719,45.900390625,46.06630691528321,100000
2016-06-29 00:00:00-04:00,45.552032470703125,45.79629001617432,45.96791435241699,100000
2016-06-30 00:00:00-04:00,46.11986541748047,45.73725471496582,45.89519927978515,100000
2016-07-01 00:00:00-04:00,46.110843658447266,45.708863258361816,45.81890266418457,100000
2016-07-05 00:00:00-04:00,46.11986541748047,45.66560115814209,45.81438980102539,100000
2016-07-06 00:00:00-04:00,46.309139251708984,45.63315410614014,45.807755126953126,100000
2016-07-07 00:00:00-04:00,46.309139251708984,45.603410720825195,45.81311431884765,100000
2016-07-08 00:00:00-04:00,47.13833236694336,45.63405513763428,45.84400802612305,100000
