,Date,pct_change,Volume,SMA50,price,RSI,upper_band,lower_band,middle_band,MACD_line,signal_line,ATR,volume_ma
548,2015-03-09 00:00:00-04:00,0.01156738991191375,32108000,38.56502769470215,37.33395004272461,38.97272215005865,38.92661597588899,36.519834829775064,37.72322540283203,-0.20954467014182399,-0.19216376900619034,0.4742210325942539,29694507.14285714
549,2015-03-10 00:00:00-04:00,-0.019136555493579066,39159700,38.464486083984376,36.6195068359375,31.61749477124961,38.930364328557374,36.51341351873266,37.72188892364502,-0.2769035374474882,-0.20911172269444991,0.5059601752843973,30555078.57142857
550,2015-03-11 00:00:00-04:00,-0.0011894265418168626,32215300,38.36757194519043,36.575950622558594,31.463497460562976,38.96395210208094,36.45203453121984,37.70799331665039,-0.3299965526437276,-0.23328868868430547,0.5090703687638941,30884500.0
551,2015-03-12 00:00:00-04:00,-0.02286787692244796,59992500,38.26136932373047,35.73953628540039,19.78708162274816,39.12962722034851,36.19395943431458,37.661793327331544,-0.4345555110734125,-0.2735420531621269,0.5420537747393551,33046742.85714286
552,2015-03-13 00:00:00-04:00,0.008776265742901579,58007700,38.16887985229492,36.05319595336914,20.964011132243087,39.22920180017275,35.97192773168759,37.60056476593017,-0.486501439337637,-0.3161339303972289,0.5619687590099163,34867378.571428575
553,2015-03-16 00:00:00-04:00,0.004349744882330864,35273500,38.08938911437989,36.21001815795898,24.130502519581697,39.245919536138615,35.780956913446346,37.51343822479248,-0.5091456068213915,-0.35473626568206146,0.5607240572653441,35581792.85714286
554,2015-03-17 00:00:00-04:00,0.0033683306962668524,31673400,38.00697402954101,36.33198547363281,26.774335359707337,39.22687335134325,35.636203430883306,37.43153839111328,-0.5113549481087958,-0.3860600021674084,0.5849949868885186,35718478.571428575
555,2015-03-18 00:00:00-04:00,0.019185104237494865,44194800,37.94593940734863,37.02901840209961,36.21902947349038,39.174767437169784,35.598568591882945,37.386668014526364,-0.4516547403154334,-0.3991789497970134,0.6571860110215008,36806871.428571425
556,2015-03-19 00:00:00-04:00,-0.004941518615299234,33879100,37.89301086425781,36.846038818359375,36.21891740315995,39.12046133266001,35.54745172275991,37.33395652770996,-0.4143306726239544,-0.4022092943624016,0.6466061649372234,36811971.428571425
557,2015-03-20 00:00:00-04:00,0.013951594000518375,71904500,37.84032836914062,37.36009979248047,41.96142418404214,39.029380176908866,35.55314927255403,37.29126472473145,-0.33935873934462535,-0.3896391833588464,0.6497185890648848,39667721.428571425
558,2015-03-23 00:00:00-04:00,-0.00046652315982698145,26246100,37.76376617431641,37.34267044067383,46.276591202497194,38.88354294012265,35.58659179498477,37.23506736755371,-0.2781430847617017,-0.36733996363941745,0.6223360341792278,39274685.71428572
559,2015-03-24 00:00:00-04:00,0.0009330731951688875,25513300,37.69482162475586,37.37751388549805,48.53458278771277,38.73810758337579,35.62834520593084,37.18322639465332,-0.22423284600264992,-0.338718540112064,0.623581560628366,39257871.428571425
560,2015-03-25 00:00:00-04:00,-0.0335662617082918,43469900,37.61099281311035,36.12289047241211,37.95623983719056,38.59868819796662,35.54733307278534,37.07301063537598,-0.27952403837772977,-0.3268796397651971,0.6901715360995203,40706185.71428572
